name,HOMFLY
11n_27,(6*v^4-9*v^6+5*v^8-v^10)+(11*v^4-19*v^6+10*v^8-v^10)*z^2+(6*v^4-17*v^6+6*v^8)*z^4+(v^4-7*v^6+v^8)*z^6+(-v^6)*z^8
11n_28,(v^(-2)-2*v^2+3*v^4-v^6)+(-1-2*v^2+3*v^4-v^6)*z^2+(v^4)*z^4
11n_29,(2-3*v^2+2*v^4+v^6-v^8)+(2-4*v^2+v^4+2*v^6)*z^2+(-2*v^2-v^4)*z^4
11n_30,(3*v^2-2*v^4-2*v^6+3*v^8-v^10)+(4*v^2-4*v^4-4*v^6+4*v^8)*z^2+(v^2-4*v^4-4*v^6+v^8)*z^4+(-v^4-v^6)*z^6
11n_31,(3*v^2-3*v^4+2*v^8-v^10)+(4*v^2-6*v^4+v^6+2*v^8)*z^2+(v^2-5*v^4)*z^4+(-v^4)*z^6
11n_32,(v^(-4)-v^(-2)-1+3*v^2-v^4)+(-4+4*v^2-v^4)*z^2+(v^(-2)-3+2*v^2)*z^4+(-1)*z^6
11n_33,(2*v^(-2)-2+v^4)+(v^(-2)-5+2*v^2-v^4)*z^2+(-2+3*v^2-v^4)*z^4+(v^2)*z^6
11n_34,(2*v^(-4)-6*v^(-2)+7-2*v^2)+(3*v^(-4)-11*v^(-2)+11-3*v^2)*z^2+(v^(-4)-6*v^(-2)+6-v^2)*z^4+(-v^(-2)+1)*z^6
11n_35,(5*v^4-7*v^6+4*v^8-v^10)+(8*v^4-12*v^6+7*v^8-v^10)*z^2+(3*v^4-8*v^6+3*v^8)*z^4+(-2*v^6)*z^6
11n_36,(2-4*v^2+5*v^4-2*v^6)+(5-12*v^2+9*v^4-v^6)*z^2+(4-13*v^2+5*v^4)*z^4+(1-6*v^2+v^4)*z^6+(-v^2)*z^8
11n_37,(2*v^(-4)-4*v^(-2)+3)+(3*v^(-4)-8*v^(-2)+3)*z^2+(v^(-4)-5*v^(-2)+1)*z^4+(-v^(-2))*z^6
11n_38,(2*v^(-4)-3*v^(-2)+1+v^2)+(v^(-4)-4*v^(-2))*z^2+(-v^(-2))*z^4
11n_39,(-3*v^(-2)+8-5*v^2+v^4)+(-4*v^(-2)+13-9*v^2+2*v^4)*z^2+(-v^(-2)+7-5*v^2+v^4)*z^4+(1-v^2)*z^6
11n_40,(-2*v^2+8*v^4-6*v^6+v^8)+(-4*v^2+15*v^4-8*v^6+v^8)*z^2+(-2*v^2+9*v^4-3*v^6)*z^4+(2*v^4)*z^6
11n_41,(-v^2+6*v^4-5*v^6+v^8)+(-4*v^2+14*v^4-8*v^6+v^8)*z^2+(-4*v^2+13*v^4-5*v^6)*z^4+(-v^2+6*v^4-v^6)*z^6+(v^4)*z^8
11n_42,(2*v^(-4)-6*v^(-2)+7-2*v^2)+(3*v^(-4)-11*v^(-2)+11-3*v^2)*z^2+(v^(-4)-6*v^(-2)+6-v^2)*z^4+(-v^(-2)+1)*z^6
11n_43,(5*v^4-7*v^6+4*v^8-v^10)+(8*v^4-12*v^6+7*v^8-v^10)*z^2+(3*v^4-8*v^6+3*v^8)*z^4+(-2*v^6)*z^6
11n_44,(2-4*v^2+5*v^4-2*v^6)+(5-12*v^2+9*v^4-v^6)*z^2+(4-13*v^2+5*v^4)*z^4+(1-6*v^2+v^4)*z^6+(-v^2)*z^8
11n_45,(-3*v^(-2)+8-5*v^2+v^4)+(-4*v^(-2)+13-9*v^2+2*v^4)*z^2+(-v^(-2)+7-5*v^2+v^4)*z^4+(1-v^2)*z^6
11n_46,(-2*v^2+8*v^4-6*v^6+v^8)+(-4*v^2+15*v^4-8*v^6+v^8)*z^2+(-2*v^2+9*v^4-3*v^6)*z^4+(2*v^4)*z^6
11n_47,(-v^2+6*v^4-5*v^6+v^8)+(-4*v^2+14*v^4-8*v^6+v^8)*z^2+(-4*v^2+13*v^4-5*v^6)*z^4+(-v^2+6*v^4-v^6)*z^6+(v^4)*z^8
11n_48,(2*v^(-4)-3*v^(-2)+1+v^2)+(3*v^(-4)-8*v^(-2)+2)*z^2+(v^(-4)-5*v^(-2)+1)*z^4+(-v^(-2))*z^6
11n_49,(2*v^(-4)-3*v^(-2)+2-v^2+v^4)+(v^(-4)-4*v^(-2)-v^2)*z^2+(-v^(-2))*z^4
11n_50,(-v^(-6)+v^(-4)+v^(-2))+(-v^(-6)+2*v^(-4)+2*v^(-2)-1)*z^2+(v^(-4)+v^(-2))*z^4
11n_51,(2-4*v^2+5*v^4-2*v^6)+(3-8*v^2+7*v^4-v^6)*z^2+(1-5*v^2+2*v^4)*z^4+(-v^2)*z^6
11n_52,(3-5*v^2+4*v^4-v^6)+(2-8*v^2+7*v^4-2*v^6)*z^2+(-3*v^2+4*v^4-v^6)*z^4+(v^4)*z^6
11n_53,(2*v^(-4)-5*v^(-2)+5-v^2)+(3*v^(-4)-9*v^(-2)+6-v^2)*z^2+(v^(-4)-5*v^(-2)+2)*z^4+(-v^(-2))*z^6
11n_54,(-v^2+6*v^4-5*v^6+v^8)+(-2*v^2+10*v^4-6*v^6+v^8)*z^2+(-v^2+5*v^4-2*v^6)*z^4+(v^4)*z^6
11n_55,(-2*v^(-2)+6-4*v^2+v^4)+(-2*v^(-2)+8-7*v^2+2*v^4)*z^2+(3-4*v^2+v^4)*z^4+(-v^2)*z^6
11n_56,(-2*v^(-2)+6-4*v^2+v^4)+(-3*v^(-2)+9-6*v^2+v^4)*z^2+(-v^(-2)+5-2*v^2)*z^4+(1)*z^6
11n_57,(5*v^4-7*v^6+4*v^8-v^10)+(10*v^4-16*v^6+9*v^8-v^10)*z^2+(6*v^4-16*v^6+6*v^8)*z^4+(v^4-7*v^6+v^8)*z^6+(-v^6)*z^8
11n_58,(v^(-4)-4*v^(-2)+6-2*v^2)+(v^(-4)-6*v^(-2)+9-3*v^2)*z^2+(-2*v^(-2)+5-v^2)*z^4+(1)*z^6
11n_59,(4*v^4-5*v^6+3*v^8-v^10)+(6*v^4-7*v^6+5*v^8-v^10)*z^2+(2*v^4-4*v^6+2*v^8)*z^4+(-v^6)*z^6
11n_60,(3-6*v^2+6*v^4-2*v^6)+(7-17*v^2+11*v^4-v^6)*z^2+(5-17*v^2+6*v^4)*z^4+(1-7*v^2+v^4)*z^6+(-v^2)*z^8
11n_61,(-2*v^2+8*v^4-6*v^6+v^8)+(-6*v^2+19*v^4-10*v^6+v^8)*z^2+(-5*v^2+17*v^4-6*v^6)*z^4+(-v^2+7*v^4-v^6)*z^6+(v^4)*z^8
11n_62,(v^(-4)-2*v^(-2)+1+2*v^2-v^4)+(-2*v^(-2)+1+2*v^2-v^4)*z^2+(1+v^2)*z^4
11n_63,(2*v^2-v^4-v^6+2*v^8-v^10)+(2*v^2-v^4-v^6+2*v^8)*z^2+(-v^4-v^6)*z^4
11n_64,(3-4*v^2+v^4+2*v^6-v^8)+(4-7*v^2-2*v^4+4*v^6)*z^2+(1-5*v^2-4*v^4+v^6)*z^4+(-v^2-v^4)*z^6
11n_65,(-v^(-6)-v^(-4)+5*v^(-2)-2)+(-v^(-6)+v^(-4)+6*v^(-2)-2)*z^2+(v^(-4)+2*v^(-2))*z^4
11n_66,(4*v^2-5*v^4+2*v^6)+(-1+5*v^2-7*v^4+2*v^6)*z^2+(-1+3*v^2-3*v^4)*z^4+(v^2)*z^6
11n_67,(2*v^(-2)-2-v^2+3*v^4-v^6)+(v^(-2)-4-v^2+3*v^4-v^6)*z^2+(-1+v^4)*z^4
11n_68,(2-2*v^2+2*v^6-v^8)+(2-3*v^2-2*v^4+3*v^6)*z^2+(-2*v^2-2*v^4)*z^4
11n_69,(2*v^2-3*v^6+3*v^8-v^10)+(3*v^2-v^4-5*v^6+4*v^8)*z^2+(v^2-3*v^4-4*v^6+v^8)*z^4+(-v^4-v^6)*z^6
11n_70,(4-6*v^2+3*v^4)+(4-11*v^2+4*v^4)*z^2+(1-6*v^2+v^4)*z^4+(-v^2)*z^6
11n_71,(-3*v^2+11*v^4-9*v^6+2*v^8)+(-5*v^2+18*v^4-10*v^6+v^8)*z^2+(-2*v^2+10*v^4-3*v^6)*z^4+(2*v^4)*z^6
11n_72,(7*v^4-11*v^6+6*v^8-v^10)+(9*v^4-16*v^6+8*v^8-v^10)*z^2+(3*v^4-9*v^6+3*v^8)*z^4+(-2*v^6)*z^6
11n_73,(-4*v^(-2)+11-8*v^2+2*v^4)+(-4*v^(-2)+15-12*v^2+3*v^4)*z^2+(-v^(-2)+7-6*v^2+v^4)*z^4+(1-v^2)*z^6
11n_74,(-4*v^(-2)+11-8*v^2+2*v^4)+(-4*v^(-2)+15-12*v^2+3*v^4)*z^2+(-v^(-2)+7-6*v^2+v^4)*z^4+(1-v^2)*z^6
11n_75,(2*v^(-8)-9*v^(-6)+11*v^(-4)-3*v^(-2))+(v^(-8)-10*v^(-6)+18*v^(-4)-5*v^(-2))*z^2+(-3*v^(-6)+10*v^(-4)-2*v^(-2))*z^4+(2*v^(-4))*z^6
11n_76,(2*v^(-8)-10*v^(-6)+13*v^(-4)-4*v^(-2))+(v^(-8)-13*v^(-6)+25*v^(-4)-8*v^(-2))*z^2+(-6*v^(-6)+19*v^(-4)-5*v^(-2))*z^4+(-v^(-6)+7*v^(-4)-v^(-2))*z^6+(v^(-4))*z^8
11n_77,(9*v^8-13*v^10+6*v^12-v^14)+(23*v^8-20*v^10+4*v^12)*z^2+(21*v^8-9*v^10)*z^4+(8*v^8-v^10)*z^6+(v^8)*z^8
11n_78,(-4*v^2+13*v^4-10*v^6+2*v^8)+(-8*v^2+25*v^4-13*v^6+v^8)*z^2+(-5*v^2+19*v^4-6*v^6)*z^4+(-v^2+7*v^4-v^6)*z^6+(v^4)*z^8
11n_79,(2*v^(-2)-1-2*v^2+2*v^4)+(v^(-2)-3-3*v^2+v^4)*z^2+(-1-v^2)*z^4
11n_80,(-v^(-8)+v^(-6)+3*v^(-4)-5*v^(-2)+3)+(2*v^(-6)+3*v^(-4)-9*v^(-2)+4)*z^2+(-6*v^(-2)+1)*z^4+(-v^(-2))*z^6
11n_81,(8*v^4-13*v^6+7*v^8-v^10)+(12*v^4-23*v^6+11*v^8-v^10)*z^2+(6*v^4-18*v^6+6*v^8)*z^4+(v^4-7*v^6+v^8)*z^6+(-v^6)*z^8
11n_82,(-v^(-2)+3-v^2)+(-3*v^(-2)+7-3*v^2)*z^2+(-v^(-2)+5-v^2)*z^4+(1)*z^6
11n_83,(-v^(-2)+4-3*v^2+v^4)+(-v^(-4)+4-3*v^2)*z^2+(v^(-2)+2)*z^4
11n_84,(-v^(-4)+2*v^(-2))+(v^(-8)-v^(-6)-v^(-4)+2*v^(-2))*z^2+(-v^(-6)-v^(-4))*z^4
11n_85,(-v^(-2)+3-v^2)+(-v^(-2)+5-5*v^2+2*v^4)*z^2+(2-4*v^2+v^4)*z^4+(-v^2)*z^6
11n_86,(1)+(2-4*v^2+2*v^4)*z^2+(1-4*v^2+v^4)*z^4+(-v^2)*z^6
11n_87,(v^(-8)-3*v^(-6)+2*v^(-4)+v^(-2))+(v^(-8)-5*v^(-6)+6*v^(-4)-v^(-2))*z^2+(-2*v^(-6)+4*v^(-4)-v^(-2))*z^4+(v^(-4))*z^6
11n_88,(4*v^4-5*v^6+3*v^8-v^10)+(10*v^4-15*v^6+9*v^8-v^10)*z^2+(6*v^4-16*v^6+6*v^8)*z^4+(v^4-7*v^6+v^8)*z^6+(-v^6)*z^8
11n_89,(-v^(-10)+v^(-8)-v^(-6)+2*v^(-4))+(-v^(-10)+4*v^(-8)-3*v^(-6)+5*v^(-4))*z^2+(2*v^(-8)-3*v^(-6)+2*v^(-4))*z^4+(-v^(-6))*z^6
11n_90,(v^2+2*v^4-4*v^6+3*v^8-v^10)+(3*v^2-5*v^6+4*v^8)*z^2+(v^2-3*v^4-4*v^6+v^8)*z^4+(-v^4-v^6)*z^6
11n_91,(-v^(-10)+2*v^(-8)-3*v^(-6)+3*v^(-4))+(2*v^(-8)-2*v^(-6)+3*v^(-4)+v^(-2))*z^2+(-v^(-6))*z^4
11n_92,(v^(-4)-3*v^(-2)+4-v^2)+(-4*v^(-2)+7-3*v^2)*z^2+(-v^(-2)+5-v^2)*z^4+(1)*z^6
11n_93,(v^6+4*v^8-5*v^10+v^12)+(4*v^6+11*v^8-7*v^10)*z^2+(4*v^6+9*v^8-2*v^10)*z^4+(v^6+2*v^8)*z^6
11n_94,(-v^(-2)+2+v^2-v^4)+(-v^(-2)+4-2*v^2+v^4)*z^2+(2-3*v^2+v^4)*z^4+(-v^2)*z^6
11n_95,(3*v^4-3*v^6+2*v^8-v^10)+(6*v^4-5*v^6+3*v^8)*z^2+(2*v^4-4*v^6+v^8)*z^4+(-v^6)*z^6
11n_96,(-v^(-2)+2+v^2-v^4)+(-3*v^(-2)+6-v^4)*z^2+(-v^(-2)+5)*z^4+(1)*z^6
11n_97,(-v^(-4)+3*v^(-2)-3*v^2+2*v^4)+(-v^(-4)+3*v^(-2)-1-4*v^2+v^4)*z^2+(v^(-2)-v^2)*z^4
11n_98,(-3*v^(-4)+6*v^(-2)-2)+(-2*v^(-4)+8*v^(-2)-4+v^2)*z^2+(3*v^(-2)-3+v^2)*z^4+(-1)*z^6
11n_99,(v^(-8)-4*v^(-4)+4*v^(-2))+(v^(-8)-v^(-6)-5*v^(-4)+3*v^(-2))*z^2+(-v^(-6)-2*v^(-4))*z^4
11n_100,(v^(-2)-v^4+v^6)+(-v^(-2)-2*v^4)*z^2+(1+v^2)*z^4
11n_101,(-v^(-6)+v^(-4)+v^(-2))+(2*v^(-4)-1+v^2)*z^2+(-v^(-2)-1)*z^4
11n_102,(v^(-8)-v^(-6)-v^(-2)+2)+(-v^(-6)-3*v^(-2)+1)*z^2+(-v^(-2))*z^4
11n_103,(-2*v^(-8)+3*v^(-6)-v^(-4)+v^(-2))+(-2*v^(-8)+7*v^(-6)-3*v^(-4)+2*v^(-2))*z^2+(3*v^(-6)-3*v^(-4)+v^(-2))*z^4+(-v^(-4))*z^6
11n_104,(5*v^4-6*v^6+2*v^8)+(10*v^4-16*v^6+8*v^8-v^10)*z^2+(6*v^4-16*v^6+6*v^8)*z^4+(v^4-7*v^6+v^8)*z^6+(-v^6)*z^8
11n_105,(3*v^4-2*v^6)+(5*v^4-4*v^6+3*v^8-v^10)*z^2+(2*v^4-3*v^6+2*v^8)*z^4+(-v^6)*z^6
11n_106,(-v^(-4)+4-2*v^2)+(-2*v^(-2)+8-3*v^2)*z^2+(-v^(-2)+5-v^2)*z^4+(1)*z^6
11n_107,(-v^2+6*v^4-5*v^6+v^8)+(-6*v^2+18*v^4-10*v^6+v^8)*z^2+(-5*v^2+17*v^4-6*v^6)*z^4+(-v^2+7*v^4-v^6)*z^6+(v^4)*z^8
11n_108,(-v^(-10)+v^(-6)+v^(-4))+(-v^(-10)+3*v^(-8)+4*v^(-4))*z^2+(2*v^(-8)-2*v^(-6)+2*v^(-4))*z^4+(-v^(-6))*z^6
11n_109,(-2*v^(-10)+3*v^(-8)-2*v^(-6)+2*v^(-4))+(-v^(-10)+5*v^(-8)-3*v^(-6)+5*v^(-4))*z^2+(2*v^(-8)-3*v^(-6)+2*v^(-4))*z^4+(-v^(-6))*z^6
11n_110,(v^(-2)-v^2+v^4)+(1-5*v^2+2*v^4)*z^2+(1-4*v^2+v^4)*z^4+(-v^2)*z^6
11n_111,(3-4*v^2+2*v^4)+(4-9*v^2+2*v^4+v^6)*z^2+(1-6*v^2)*z^4+(-v^2)*z^6
11n_112,(1-2*v^2+4*v^4-2*v^6)+(1-4*v^2+7*v^4-2*v^6)*z^2+(-2*v^2+4*v^4-v^6)*z^4+(v^4)*z^6
11n_113,(-v^(-10)+v^(-8)-v^(-6)+2*v^(-4))+(2*v^(-8)-v^(-6)+3*v^(-4)+v^(-2))*z^2+(-v^(-6))*z^4
11n_114,(v^(-4)-2*v^(-2)+2)+(-3*v^(-2)+3-v^4)*z^2+(2+v^2)*z^4
11n_115,(2*v^(-2)-2+v^4)+(-v^(-4)+3*v^(-2)-5)*z^2+(2*v^(-2)-3+v^2)*z^4+(-1)*z^6
11n_116,(v^(-6)-v^(-4)+v^(-2)-2+2*v^2)+(-v^(-4)-4+v^2)*z^2+(-1)*z^4
11n_117,(v^(-2)+1-3*v^2+2*v^4)+(v^(-2)-1-5*v^2+2*v^4)*z^2+(-1-2*v^2)*z^4
11n_118,(4*v^4-5*v^6+3*v^8-v^10)+(7*v^4-8*v^6+4*v^8)*z^2+(2*v^4-5*v^6+v^8)*z^4+(-v^6)*z^6
11n_119,(2*v^(-4)-5*v^(-2)+5-v^2)+(2*v^(-4)-8*v^(-2)+7-2*v^2)*z^2+(v^(-4)-4*v^(-2)+3)*z^4+(-v^(-2))*z^6
11n_120,(2-3*v^2+3*v^4-v^6)+(4-10*v^2+7*v^4-v^6)*z^2+(4-12*v^2+5*v^4)*z^4+(1-6*v^2+v^4)*z^6+(-v^2)*z^8
11n_121,(-2*v^(-8)+2*v^(-6)+v^(-4))+(-v^(-8)+5*v^(-6)-v^(-4)+2*v^(-2))*z^2+(2*v^(-6)-3*v^(-4)+v^(-2))*z^4+(-v^(-4))*z^6
11n_122,(v^(-8)-v^(-6)-2*v^(-4)+3*v^(-2))+(v^(-8)-2*v^(-6)-2*v^(-4)+2*v^(-2))*z^2+(-v^(-6)-v^(-4))*z^4
11n_123,(v^(-6)-2*v^(-4)+2*v^(-2)-1+v^2)+(-3*v^(-4)+3*v^(-2)-1-v^2)*z^2+(2*v^(-2)+1)*z^4
11n_124,(v^(-2)-1+v^2)+(v^(-2)-4+3*v^2-v^4)*z^2+(-2+3*v^2-v^4)*z^4+(v^2)*z^6
11n_125,(1)+(1-3*v^2+3*v^4-v^6)*z^2+(-2*v^2+3*v^4-v^6)*z^4+(v^4)*z^6
11n_126,(v^6+5*v^8-7*v^10+2*v^12)+(3*v^6+13*v^8-9*v^10)*z^2+(4*v^6+10*v^8-2*v^10)*z^4+(v^6+2*v^8)*z^6
11n_127,(v^(-8)-4*v^(-6)+4*v^(-4))+(v^(-8)-5*v^(-6)+7*v^(-4)-v^(-2))*z^2+(-2*v^(-6)+4*v^(-4)-v^(-2))*z^4+(v^(-4))*z^6
11n_128,(2-2*v^2+v^4)+(-2*v^(-2)+5-5*v^2+v^4)*z^2+(-v^(-2)+4-2*v^2)*z^4+(1)*z^6
11n_129,(-3*v^(-6)+6*v^(-4)-3*v^(-2)+1)+(-3*v^(-6)+10*v^(-4)-5*v^(-2)+1)*z^2+(-v^(-6)+5*v^(-4)-2*v^(-2))*z^4+(v^(-4))*z^6
11n_130,(v^(-4)-2*v^(-2)+2)+(2*v^(-4)-6*v^(-2)+4-v^2)*z^2+(v^(-4)-4*v^(-2)+2)*z^4+(-v^(-2))*z^6
11n_131,(-v^(-4)+2*v^(-2))+(v^(-6)-3*v^(-4)+4*v^(-2)-1)*z^2+(-2*v^(-4)+3*v^(-2)-1)*z^4+(v^(-2))*z^6
11n_132,(-v^(-6)+v^(-4)+v^(-2))+(-v^(-6)+2*v^(-4)+2*v^(-2)-1)*z^2+(v^(-4)+v^(-2))*z^4
11n_133,(v^2+v^4-v^6)+(-2*v^2+8*v^4-5*v^6+v^8)*z^2+(-4*v^2+11*v^4-5*v^6)*z^4+(-v^2+6*v^4-v^6)*z^6+(v^4)*z^8
11n_134,(v^(-6)-3*v^(-4)+3*v^(-2))+(v^(-8)-4*v^(-4)+3*v^(-2))*z^2+(-v^(-6)-2*v^(-4))*z^4
11n_135,(3*v^2-2*v^4-v^6+v^8)+(4*v^2-6*v^4+v^8)*z^2+(v^2-5*v^4)*z^4+(-v^4)*z^6
11n_136,(2*v^6+v^8-2*v^10)+(5*v^6+8*v^8-5*v^10)*z^2+(4*v^6+8*v^8-2*v^10)*z^4+(v^6+2*v^8)*z^6
11n_137,(-3*v^(-8)+4*v^(-6))+(-2*v^(-8)+8*v^(-6)-2*v^(-4)+2*v^(-2))*z^2+(3*v^(-6)-3*v^(-4)+v^(-2))*z^4+(-v^(-4))*z^6
11n_138,(2*v^(-4)-2*v^(-2)-1+2*v^2)+(v^(-4)-3*v^(-2)-3+v^2)*z^2+(-v^(-2)-1)*z^4
11n_139,(1+v^2-v^4-v^6+v^8)+(-v^4-v^6)*z^2
11n_140,(-2*v^(-8)+2*v^(-6)+v^(-4))+(3*v^(-6)+v^(-4)+1)*z^2+(-v^(-4)-v^(-2))*z^4
11n_141,(v^(-6)-v^(-2)-1+2*v^2)+(-v^(-4)-2*v^(-2)-2)*z^2
11n_142,(v^(-6)-v^(-4)+v^(-2)-2+2*v^2)+(-2*v^(-4)+v^(-2)-3)*z^2+(v^(-2))*z^4
11n_143,(v^(-2)-v^2+v^4)+(v^(-2)-6*v^2+3*v^4)*z^2+(-5*v^2+v^4)*z^4+(-v^2)*z^6
11n_144,(3*v^4-3*v^6+2*v^8-v^10)+(5*v^4-4*v^6+4*v^8-v^10)*z^2+(2*v^4-3*v^6+2*v^8)*z^4+(-v^6)*z^6
11n_145,(-2*v^(-2)+5-2*v^2)+(-4*v^(-2)+9-2*v^2-v^4)*z^2+(-v^(-2)+6)*z^4+(1)*z^6
11n_146,(-v^2+5*v^4-3*v^6)+(-v^2+8*v^4-4*v^6+v^8)*z^2+(-v^2+4*v^4-2*v^6)*z^4+(v^4)*z^6
11n_147,(3*v^4-2*v^6)+(-3*v^2+11*v^4-6*v^6+v^8)*z^2+(-4*v^2+12*v^4-5*v^6)*z^4+(-v^2+6*v^4-v^6)*z^6+(v^4)*z^8
11n_148,(-1+3*v^2-v^6)+(1-v^2+4*v^4-v^6)*z^2+(3-7*v^2+4*v^4)*z^4+(1-5*v^2+v^4)*z^6+(-v^2)*z^8
11n_149,(2*v^2-2*v^6+v^8)+(-2*v^2+7*v^4-6*v^6+v^8)*z^2+(-4*v^2+11*v^4-5*v^6)*z^4+(-v^2+6*v^4-v^6)*z^6+(v^4)*z^8
11n_150,(1+v^4-2*v^6+v^8)+(-1+3*v^4-3*v^6)*z^2+(-1+2*v^2+3*v^4-v^6)*z^4+(v^2+v^4)*z^6
11n_151,(4-7*v^2+5*v^4-v^6)+(4-13*v^2+9*v^4-2*v^6)*z^2+(1-7*v^2+5*v^4-v^6)*z^4+(-v^2+v^4)*z^6
11n_152,(4-7*v^2+5*v^4-v^6)+(4-13*v^2+9*v^4-2*v^6)*z^2+(1-7*v^2+5*v^4-v^6)*z^4+(-v^2+v^4)*z^6
11n_153,(3-4*v^2+2*v^4)+(-4*v^(-2)+9-8*v^2+v^4)*z^2+(-4*v^(-2)+12-5*v^2)*z^4+(-v^(-2)+6-v^2)*z^6+(1)*z^8
11n_154,(2-3*v^2+3*v^4-v^6)+(2-6*v^2+5*v^4-v^6)*z^2+(-3*v^2+3*v^4-v^6)*z^4+(v^4)*z^6
11n_155,(v^(-2)-v^4+v^6)+(-2*v^(-2)+1+v^2-3*v^4)*z^2+(-v^(-2)+3+3*v^2-v^4)*z^4+(1+v^2)*z^6
11n_156,(-v^(-2)+3-v^2)+(-2*v^(-2)+6-4*v^2+v^4)*z^2+(3-3*v^2+v^4)*z^4+(-v^2)*z^6
11n_157,(1)+(v^(-4)-3*v^(-2)+3-v^2)*z^2+(v^(-4)-3*v^(-2)+2)*z^4+(-v^(-2))*z^6
11n_158,(v^2+2*v^4-3*v^6+v^8)+(-3*v^2+10*v^4-7*v^6+v^8)*z^2+(-4*v^2+12*v^4-5*v^6)*z^4+(-v^2+6*v^4-v^6)*z^6+(v^4)*z^8
11n_159,(-v^(-6)+v^(-4)+v^(-2))+(v^(-8)-3*v^(-6)+4*v^(-4))*z^2+(-2*v^(-6)+3*v^(-4)-v^(-2))*z^4+(v^(-4))*z^6
11n_160,(2-4*v^2+5*v^4-2*v^6)+(2-7*v^2+8*v^4-2*v^6)*z^2+(-3*v^2+4*v^4-v^6)*z^4+(v^4)*z^6
11n_161,(2*v^2-2*v^6+v^8)+(-2+3*v^2+2*v^4-3*v^6)*z^2+(-1+3*v^2+3*v^4-v^6)*z^4+(v^2+v^4)*z^6
11n_162,(v^2+2*v^4-4*v^6+3*v^8-v^10)+(2*v^2+v^4-4*v^6+3*v^8)*z^2+(-v^4-2*v^6)*z^4
11n_163,(1+v^2-2*v^4+v^6)+(2*v^2-5*v^4+2*v^6)*z^2+(-1+2*v^2-3*v^4)*z^4+(v^2)*z^6
11n_164,(v^2+2*v^4-3*v^6+v^8)+(2*v^2-v^4)*z^2+(v^2-3*v^4+v^6)*z^4+(-v^4)*z^6
11n_165,(v^(-4)-2*v^(-2)+2)+(-v^(-2)-1+2*v^2-v^4)*z^2+(v^(-2)-2+2*v^2)*z^4+(-1)*z^6
11n_166,(3-5*v^2+4*v^4-v^6)+(5-13*v^2+8*v^4-v^6)*z^2+(4-13*v^2+5*v^4)*z^4+(1-6*v^2+v^4)*z^6+(-v^2)*z^8
11n_167,(-v^2+5*v^4-3*v^6)+(1-3*v^2+8*v^4-2*v^6)*z^2+(-2*v^2+4*v^4-v^6)*z^4+(v^4)*z^6
11n_168,(-1+3*v^2-v^6)+(v^(-2)-3+5*v^2)*z^2+(-2+3*v^2-v^4)*z^4+(v^2)*z^6
11n_169,(6*v^8-6*v^10+v^12)+(3*v^6+14*v^8-8*v^10)*z^2+(4*v^6+10*v^8-2*v^10)*z^4+(v^6+2*v^8)*z^6
11n_170,(-2*v^(-8)+3*v^(-6)-v^(-4)+v^(-2))+(4*v^(-6)-2*v^(-4)+v^(-2)+1)*z^2+(-2*v^(-4)-v^(-2))*z^4
11n_171,(2*v^6+v^8-2*v^10)+(v^4+6*v^6+3*v^8-2*v^10)*z^2+(v^4+3*v^6+2*v^8)*z^4
11n_172,(-v^(-6)+3*v^(-4)-3*v^(-2)+2)+(-v^(-6)+5*v^(-4)-6*v^(-2)+2)*z^2+(2*v^(-4)-4*v^(-2)+1)*z^4+(-v^(-2))*z^6
11n_173,(-2*v^2+7*v^4-4*v^6)+(-4*v^2+15*v^4-7*v^6+v^8)*z^2+(-4*v^2+13*v^4-5*v^6)*z^4+(-v^2+6*v^4-v^6)*z^6+(v^4)*z^8
11n_174,(3*v^4-3*v^6+2*v^8-v^10)+(7*v^4-8*v^6+6*v^8-v^10)*z^2+(3*v^4-7*v^6+3*v^8)*z^4+(-2*v^6)*z^6
11n_175,(3*v^4-3*v^6+2*v^8-v^10)+(2*v^2+2*v^4-3*v^6+3*v^8)*z^2+(v^2-2*v^4-3*v^6+v^8)*z^4+(-v^4-v^6)*z^6
11n_176,(v^(-8)-2*v^(-6)+2*v^(-2))+(v^(-8)-4*v^(-6)+3*v^(-4))*z^2+(-2*v^(-6)+3*v^(-4)-v^(-2))*z^4+(v^(-4))*z^6
11n_177,(1-v^2+2*v^4-v^6)+(2-5*v^2+5*v^4-v^6)*z^2+(3-8*v^2+4*v^4)*z^4+(1-5*v^2+v^4)*z^6+(-v^2)*z^8
11n_178,(-v^2+5*v^4-3*v^6)+(-3*v^2+12*v^4-6*v^6+v^8)*z^2+(-2*v^2+8*v^4-3*v^6)*z^4+(2*v^4)*z^6
11n_179,(v^(-2)-3+5*v^2-2*v^4)+(v^(-2)-5+7*v^2-2*v^4)*z^2+(v^(-2)-3+3*v^2)*z^4+(-1)*z^6
11n_180,(5*v^8-4*v^10)+(4*v^6+12*v^8-6*v^10)*z^2+(4*v^6+9*v^8-2*v^10)*z^4+(v^6+2*v^8)*z^6
11n_181,(v^6+3*v^8-3*v^10)+(2*v^4+4*v^6+5*v^8-2*v^10)*z^2+(v^4+2*v^6+2*v^8)*z^4
11n_182,(2*v^(-4)-3*v^(-2)+1+v^2)+(v^(-4)-6*v^(-2)+4-2*v^2)*z^2+(-4*v^(-2)+8-3*v^2)*z^4+(-v^(-2)+5-v^2)*z^6+(1)*z^8
